"rm","cidade","state","state_code","cod_ibge","capital","year","month","number_deaths"
"Manaus","Presidente Figueiredo","AM",13,"1303536",0,2020,5,12
"Manaus","Rio Preto da Eva","AM",13,"1303569",0,NA,NA,NA
"Manaus","Silves","AM",13,"1304005",0,2019,1,6
"Manaus","Silves","AM",13,"1304005",0,2019,2,1
"Manaus","Silves","AM",13,"1304005",0,2019,3,2
"Manaus","Silves","AM",13,"1304005",0,2019,4,4
"Manaus","Silves","AM",13,"1304005",0,2019,5,3
"Manaus","Silves","AM",13,"1304005",0,2019,6,5
"Manaus","Silves","AM",13,"1304005",0,2019,7,4
"Manaus","Silves","AM",13,"1304005",0,2019,8,2
"Manaus","Silves","AM",13,"1304005",0,2019,9,2
"Manaus","Silves","AM",13,"1304005",0,2019,10,2
"Manaus","Silves","AM",13,"1304005",0,2019,11,1
"Manaus","Silves","AM",13,"1304005",0,2019,12,3
"Manaus","Silves","AM",13,"1304005",0,2020,1,1
"Manaus","Silves","AM",13,"1304005",0,2020,3,1
"Manaus","Silves","AM",13,"1304005",0,2020,4,3
"Manaus","Silves","AM",13,"1304005",0,2020,5,4
"Vale do Paraíba e Litoral Norte","Aparecida","SP",35,"3502507",0,2019,1,24
"Vale do Paraíba e Litoral Norte","Aparecida","SP",35,"3502507",0,2019,2,23
"Vale do Paraíba e Litoral Norte","Aparecida","SP",35,"3502507",0,2019,3,19
"Vale do Paraíba e Litoral Norte","Aparecida","SP",35,"3502507",0,2019,4,28
"Vale do Paraíba e Litoral Norte","Aparecida","SP",35,"3502507",0,2019,5,21
"Vale do Paraíba e Litoral Norte","Aparecida","SP",35,"3502507",0,2019,6,34
"Vale do Paraíba e Litoral Norte","Aparecida","SP",35,"3502507",0,2019,7,41
"Vale do Paraíba e Litoral Norte","Aparecida","SP",35,"3502507",0,2019,8,30
"Vale do Paraíba e Litoral Norte","Aparecida","SP",35,"3502507",0,2019,9,25
"Vale do Paraíba e Litoral Norte","Aparecida","SP",35,"3502507",0,2019,10,37
"Vale do Paraíba e Litoral Norte","Aparecida","SP",35,"3502507",0,2019,11,28
"Vale do Paraíba e Litoral Norte","Aparecida","SP",35,"3502507",0,2019,12,26
"Vale do Paraíba e Litoral Norte","Aparecida","SP",35,"3502507",0,2020,1,33
"Vale do Paraíba e Litoral Norte","Aparecida","SP",35,"3502507",0,2020,2,19
"Vale do Paraíba e Litoral Norte","Aparecida","SP",35,"3502507",0,2020,3,23
"Vale do Paraíba e Litoral Norte","Aparecida","SP",35,"3502507",0,2020,4,18
"Vale do Paraíba e Litoral Norte","Aparecida","SP",35,"3502507",0,2020,5,24
"Vale do Paraíba e Litoral Norte","Arapeí","SP",35,"3503158",0,2019,1,1
"Vale do Paraíba e Litoral Norte","Arapeí","SP",35,"3503158",0,2019,2,3
"Vale do Paraíba e Litoral Norte","Arapeí","SP",35,"3503158",0,2019,3,3
"Vale do Paraíba e Litoral Norte","Arapeí","SP",35,"3503158",0,2019,4,2
"Vale do Paraíba e Litoral Norte","Arapeí","SP",35,"3503158",0,2019,5,1
"Vale do Paraíba e Litoral Norte","Arapeí","SP",35,"3503158",0,2019,6,1
"Vale do Paraíba e Litoral Norte","Arapeí","SP",35,"3503158",0,2019,7,1
"Vale do Paraíba e Litoral Norte","Arapeí","SP",35,"3503158",0,2019,9,3
"Vale do Paraíba e Litoral Norte","Arapeí","SP",35,"3503158",0,2019,11,1
"Vale do Paraíba e Litoral Norte","Arapeí","SP",35,"3503158",0,2019,12,1
"Vale do Paraíba e Litoral Norte","Arapeí","SP",35,"3503158",0,2020,1,4
"Vale do Paraíba e Litoral Norte","Arapeí","SP",35,"3503158",0,2020,2,1
"Vale do Paraíba e Litoral Norte","Arapeí","SP",35,"3503158",0,2020,4,2
"Vale do Paraíba e Litoral Norte","Arapeí","SP",35,"3503158",0,2020,5,1
"Vale do Paraíba e Litoral Norte","Areias","SP",35,"3503505",0,2019,1,4
"Vale do Paraíba e Litoral Norte","Areias","SP",35,"3503505",0,2019,2,4
"Vale do Paraíba e Litoral Norte","Areias","SP",35,"3503505",0,2019,3,3
"Vale do Paraíba e Litoral Norte","Areias","SP",35,"3503505",0,2019,4,3
"Vale do Paraíba e Litoral Norte","Areias","SP",35,"3503505",0,2019,5,2
"Vale do Paraíba e Litoral Norte","Areias","SP",35,"3503505",0,2019,6,2
"Vale do Paraíba e Litoral Norte","Areias","SP",35,"3503505",0,2019,7,4
"Vale do Paraíba e Litoral Norte","Areias","SP",35,"3503505",0,2019,8,5
"Vale do Paraíba e Litoral Norte","Areias","SP",35,"3503505",0,2019,9,2
"Vale do Paraíba e Litoral Norte","Areias","SP",35,"3503505",0,2019,10,3
"Vale do Paraíba e Litoral Norte","Areias","SP",35,"3503505",0,2019,11,1
"Vale do Paraíba e Litoral Norte","Areias","SP",35,"3503505",0,2019,12,1
"Vale do Paraíba e Litoral Norte","Areias","SP",35,"3503505",0,2020,1,10
"Vale do Paraíba e Litoral Norte","Areias","SP",35,"3503505",0,2020,2,1
"Vale do Paraíba e Litoral Norte","Areias","SP",35,"3503505",0,2020,3,2
"Vale do Paraíba e Litoral Norte","Areias","SP",35,"3503505",0,2020,4,2
"Vale do Paraíba e Litoral Norte","Areias","SP",35,"3503505",0,2020,5,5
"Vale do Paraíba e Litoral Norte","Bananal","SP",35,"3504909",0,2019,1,3
"Vale do Paraíba e Litoral Norte","Bananal","SP",35,"3504909",0,2019,2,5
"Vale do Paraíba e Litoral Norte","Bananal","SP",35,"3504909",0,2019,3,6
"Vale do Paraíba e Litoral Norte","Bananal","SP",35,"3504909",0,2019,4,5
"Vale do Paraíba e Litoral Norte","Bananal","SP",35,"3504909",0,2019,5,9
"Vale do Paraíba e Litoral Norte","Bananal","SP",35,"3504909",0,2019,6,6
"Vale do Paraíba e Litoral Norte","Bananal","SP",35,"3504909",0,2019,7,7
"Vale do Paraíba e Litoral Norte","Bananal","SP",35,"3504909",0,2019,8,6
"Vale do Paraíba e Litoral Norte","Bananal","SP",35,"3504909",0,2019,9,6
"Vale do Paraíba e Litoral Norte","Bananal","SP",35,"3504909",0,2019,10,7
"Vale do Paraíba e Litoral Norte","Bananal","SP",35,"3504909",0,2019,11,5
"Vale do Paraíba e Litoral Norte","Bananal","SP",35,"3504909",0,2019,12,5
"Vale do Paraíba e Litoral Norte","Bananal","SP",35,"3504909",0,2020,1,2
"Vale do Paraíba e Litoral Norte","Bananal","SP",35,"3504909",0,2020,2,10
"Vale do Paraíba e Litoral Norte","Bananal","SP",35,"3504909",0,2020,3,9
"Vale do Paraíba e Litoral Norte","Bananal","SP",35,"3504909",0,2020,4,2
"Vale do Paraíba e Litoral Norte","Bananal","SP",35,"3504909",0,2020,5,7
"Vale do Paraíba e Litoral Norte","Caçapava","SP",35,"3508504",0,2019,1,55
"Vale do Paraíba e Litoral Norte","Caçapava","SP",35,"3508504",0,2019,2,51
"Vale do Paraíba e Litoral Norte","Caçapava","SP",35,"3508504",0,2019,3,51
"Vale do Paraíba e Litoral Norte","Caçapava","SP",35,"3508504",0,2019,4,51
"Vale do Paraíba e Litoral Norte","Caçapava","SP",35,"3508504",0,2019,5,47
"Vale do Paraíba e Litoral Norte","Caçapava","SP",35,"3508504",0,2019,6,67
"Vale do Paraíba e Litoral Norte","Caçapava","SP",35,"3508504",0,2019,7,55
"Vale do Paraíba e Litoral Norte","Caçapava","SP",35,"3508504",0,2019,8,61
"Vale do Paraíba e Litoral Norte","Caçapava","SP",35,"3508504",0,2019,9,51
"Vale do Paraíba e Litoral Norte","Caçapava","SP",35,"3508504",0,2019,10,53
"Vale do Paraíba e Litoral Norte","Caçapava","SP",35,"3508504",0,2019,11,50
"Vale do Paraíba e Litoral Norte","Caçapava","SP",35,"3508504",0,2019,12,46
"Vale do Paraíba e Litoral Norte","Caçapava","SP",35,"3508504",0,2020,1,44
"Vale do Paraíba e Litoral Norte","Caçapava","SP",35,"3508504",0,2020,2,46
"Vale do Paraíba e Litoral Norte","Caçapava","SP",35,"3508504",0,2020,3,55
"Vale do Paraíba e Litoral Norte","Caçapava","SP",35,"3508504",0,2020,4,47
"Vale do Paraíba e Litoral Norte","Caçapava","SP",35,"3508504",0,2020,5,46
"Vale do Paraíba e Litoral Norte","Cachoeira Paulista","SP",35,"3508603",0,2019,1,21
"Vale do Paraíba e Litoral Norte","Cachoeira Paulista","SP",35,"3508603",0,2019,2,22
"Vale do Paraíba e Litoral Norte","Cachoeira Paulista","SP",35,"3508603",0,2019,3,22
"Vale do Paraíba e Litoral Norte","Cachoeira Paulista","SP",35,"3508603",0,2019,4,21
"Vale do Paraíba e Litoral Norte","Cachoeira Paulista","SP",35,"3508603",0,2019,5,21
"Vale do Paraíba e Litoral Norte","Cachoeira Paulista","SP",35,"3508603",0,2019,6,19
"Vale do Paraíba e Litoral Norte","Cachoeira Paulista","SP",35,"3508603",0,2019,7,19
"Vale do Paraíba e Litoral Norte","Cachoeira Paulista","SP",35,"3508603",0,2019,8,23
"Vale do Paraíba e Litoral Norte","Cachoeira Paulista","SP",35,"3508603",0,2019,9,19
"Vale do Paraíba e Litoral Norte","Cachoeira Paulista","SP",35,"3508603",0,2019,10,28
"Vale do Paraíba e Litoral Norte","Cachoeira Paulista","SP",35,"3508603",0,2019,11,20
"Vale do Paraíba e Litoral Norte","Cachoeira Paulista","SP",35,"3508603",0,2019,12,15
"Vale do Paraíba e Litoral Norte","Cachoeira Paulista","SP",35,"3508603",0,2020,1,27
"Vale do Paraíba e Litoral Norte","Cachoeira Paulista","SP",35,"3508603",0,2020,2,13
"Vale do Paraíba e Litoral Norte","Cachoeira Paulista","SP",35,"3508603",0,2020,3,34
"Vale do Paraíba e Litoral Norte","Cachoeira Paulista","SP",35,"3508603",0,2020,4,19
"Vale do Paraíba e Litoral Norte","Cachoeira Paulista","SP",35,"3508603",0,2020,5,20
"Vale do Paraíba e Litoral Norte","Campos do Jordão","SP",35,"3509700",0,2019,1,27
"Vale do Paraíba e Litoral Norte","Campos do Jordão","SP",35,"3509700",0,2019,2,28
"Vale do Paraíba e Litoral Norte","Campos do Jordão","SP",35,"3509700",0,2019,3,23
"Vale do Paraíba e Litoral Norte","Campos do Jordão","SP",35,"3509700",0,2019,4,38
"Vale do Paraíba e Litoral Norte","Campos do Jordão","SP",35,"3509700",0,2019,5,32
"Vale do Paraíba e Litoral Norte","Campos do Jordão","SP",35,"3509700",0,2019,6,36
"Vale do Paraíba e Litoral Norte","Campos do Jordão","SP",35,"3509700",0,2019,7,50
"Vale do Paraíba e Litoral Norte","Campos do Jordão","SP",35,"3509700",0,2019,8,45
"Vale do Paraíba e Litoral Norte","Campos do Jordão","SP",35,"3509700",0,2019,9,40
"Vale do Paraíba e Litoral Norte","Campos do Jordão","SP",35,"3509700",0,2019,10,29
"Vale do Paraíba e Litoral Norte","Campos do Jordão","SP",35,"3509700",0,2019,11,32
"Vale do Paraíba e Litoral Norte","Campos do Jordão","SP",35,"3509700",0,2019,12,31
"Vale do Paraíba e Litoral Norte","Campos do Jordão","SP",35,"3509700",0,2020,1,37
"Vale do Paraíba e Litoral Norte","Campos do Jordão","SP",35,"3509700",0,2020,2,25
"Vale do Paraíba e Litoral Norte","Campos do Jordão","SP",35,"3509700",0,2020,3,37
"Vale do Paraíba e Litoral Norte","Campos do Jordão","SP",35,"3509700",0,2020,4,20
"Vale do Paraíba e Litoral Norte","Campos do Jordão","SP",35,"3509700",0,2020,5,26
"Vale do Paraíba e Litoral Norte","Canas","SP",35,"3509957",0,2019,1,1
"Vale do Paraíba e Litoral Norte","Canas","SP",35,"3509957",0,2019,2,4
"Vale do Paraíba e Litoral Norte","Canas","SP",35,"3509957",0,2019,3,2
"Vale do Paraíba e Litoral Norte","Canas","SP",35,"3509957",0,2019,4,2
"Vale do Paraíba e Litoral Norte","Canas","SP",35,"3509957",0,2019,5,1
"Vale do Paraíba e Litoral Norte","Canas","SP",35,"3509957",0,2019,6,1
"Vale do Paraíba e Litoral Norte","Canas","SP",35,"3509957",0,2019,7,1
"Vale do Paraíba e Litoral Norte","Canas","SP",35,"3509957",0,2019,8,1
"Vale do Paraíba e Litoral Norte","Canas","SP",35,"3509957",0,2019,9,1
"Vale do Paraíba e Litoral Norte","Canas","SP",35,"3509957",0,2019,10,1
"Vale do Paraíba e Litoral Norte","Canas","SP",35,"3509957",0,2019,11,2
"Vale do Paraíba e Litoral Norte","Canas","SP",35,"3509957",0,2019,12,1
"Vale do Paraíba e Litoral Norte","Canas","SP",35,"3509957",0,2020,1,2
"Vale do Paraíba e Litoral Norte","Canas","SP",35,"3509957",0,2020,2,1
"Vale do Paraíba e Litoral Norte","Canas","SP",35,"3509957",0,2020,3,3
"Vale do Paraíba e Litoral Norte","Canas","SP",35,"3509957",0,2020,4,2
"Vale do Paraíba e Litoral Norte","Canas","SP",35,"3509957",0,2020,5,2
"Vale do Paraíba e Litoral Norte","Caraguatatuba","SP",35,"3510500",0,2019,1,98
"Vale do Paraíba e Litoral Norte","Caraguatatuba","SP",35,"3510500",0,2019,2,48
"Vale do Paraíba e Litoral Norte","Caraguatatuba","SP",35,"3510500",0,2019,3,75
"Vale do Paraíba e Litoral Norte","Caraguatatuba","SP",35,"3510500",0,2019,4,75
"Vale do Paraíba e Litoral Norte","Caraguatatuba","SP",35,"3510500",0,2019,5,102
"Vale do Paraíba e Litoral Norte","Caraguatatuba","SP",35,"3510500",0,2019,6,64
"Vale do Paraíba e Litoral Norte","Caraguatatuba","SP",35,"3510500",0,2019,7,120
"Vale do Paraíba e Litoral Norte","Caraguatatuba","SP",35,"3510500",0,2019,8,65
"Vale do Paraíba e Litoral Norte","Caraguatatuba","SP",35,"3510500",0,2019,9,67
"Vale do Paraíba e Litoral Norte","Caraguatatuba","SP",35,"3510500",0,2019,10,92
"Vale do Paraíba e Litoral Norte","Caraguatatuba","SP",35,"3510500",0,2019,11,59
"Vale do Paraíba e Litoral Norte","Caraguatatuba","SP",35,"3510500",0,2019,12,74
"Vale do Paraíba e Litoral Norte","Caraguatatuba","SP",35,"3510500",0,2020,1,74
"Vale do Paraíba e Litoral Norte","Caraguatatuba","SP",35,"3510500",0,2020,2,67
"Vale do Paraíba e Litoral Norte","Caraguatatuba","SP",35,"3510500",0,2020,3,68
"Vale do Paraíba e Litoral Norte","Caraguatatuba","SP",35,"3510500",0,2020,4,78
"Vale do Paraíba e Litoral Norte","Caraguatatuba","SP",35,"3510500",0,2020,5,77
"Vale do Paraíba e Litoral Norte","Cruzeiro","SP",35,"3513405",0,2019,1,75
"Vale do Paraíba e Litoral Norte","Cruzeiro","SP",35,"3513405",0,2019,2,53
"Vale do Paraíba e Litoral Norte","Cruzeiro","SP",35,"3513405",0,2019,3,51
"Vale do Paraíba e Litoral Norte","Cruzeiro","SP",35,"3513405",0,2019,4,59
"Vale do Paraíba e Litoral Norte","Cruzeiro","SP",35,"3513405",0,2019,5,56
"Vale do Paraíba e Litoral Norte","Cruzeiro","SP",35,"3513405",0,2019,6,57
"Vale do Paraíba e Litoral Norte","Cruzeiro","SP",35,"3513405",0,2019,7,72
"Vale do Paraíba e Litoral Norte","Cruzeiro","SP",35,"3513405",0,2019,8,67
"Vale do Paraíba e Litoral Norte","Cruzeiro","SP",35,"3513405",0,2019,9,59
"Vale do Paraíba e Litoral Norte","Cruzeiro","SP",35,"3513405",0,2019,10,59
"Vale do Paraíba e Litoral Norte","Cruzeiro","SP",35,"3513405",0,2019,11,62
"Vale do Paraíba e Litoral Norte","Cruzeiro","SP",35,"3513405",0,2019,12,52
"Vale do Paraíba e Litoral Norte","Cruzeiro","SP",35,"3513405",0,2020,1,55
"Vale do Paraíba e Litoral Norte","Cruzeiro","SP",35,"3513405",0,2020,2,56
"Vale do Paraíba e Litoral Norte","Cruzeiro","SP",35,"3513405",0,2020,3,69
"Vale do Paraíba e Litoral Norte","Cruzeiro","SP",35,"3513405",0,2020,4,52
"Vale do Paraíba e Litoral Norte","Cruzeiro","SP",35,"3513405",0,2020,5,36
"Vale do Paraíba e Litoral Norte","Cunha","SP",35,"3513603",0,2019,1,20
"Vale do Paraíba e Litoral Norte","Cunha","SP",35,"3513603",0,2019,2,7
"Vale do Paraíba e Litoral Norte","Cunha","SP",35,"3513603",0,2019,3,12
"Vale do Paraíba e Litoral Norte","Cunha","SP",35,"3513603",0,2019,4,20
"Vale do Paraíba e Litoral Norte","Cunha","SP",35,"3513603",0,2019,5,16
"Vale do Paraíba e Litoral Norte","Cunha","SP",35,"3513603",0,2019,6,15
"Vale do Paraíba e Litoral Norte","Cunha","SP",35,"3513603",0,2019,7,23
"Vale do Paraíba e Litoral Norte","Cunha","SP",35,"3513603",0,2019,8,15
"Vale do Paraíba e Litoral Norte","Cunha","SP",35,"3513603",0,2019,9,12
"Vale do Paraíba e Litoral Norte","Cunha","SP",35,"3513603",0,2019,10,15
"Vale do Paraíba e Litoral Norte","Cunha","SP",35,"3513603",0,2019,11,9
"Vale do Paraíba e Litoral Norte","Cunha","SP",35,"3513603",0,2019,12,16
"Vale do Paraíba e Litoral Norte","Cunha","SP",35,"3513603",0,2020,1,5
"Vale do Paraíba e Litoral Norte","Cunha","SP",35,"3513603",0,2020,2,9
"Vale do Paraíba e Litoral Norte","Cunha","SP",35,"3513603",0,2020,3,17
"Vale do Paraíba e Litoral Norte","Cunha","SP",35,"3513603",0,2020,4,15
"Vale do Paraíba e Litoral Norte","Cunha","SP",35,"3513603",0,2020,5,14
"Vale do Paraíba e Litoral Norte","Guaratinguetá","SP",35,"3518404",0,2019,1,103
"Vale do Paraíba e Litoral Norte","Guaratinguetá","SP",35,"3518404",0,2019,2,89
"Vale do Paraíba e Litoral Norte","Guaratinguetá","SP",35,"3518404",0,2019,3,72
"Vale do Paraíba e Litoral Norte","Guaratinguetá","SP",35,"3518404",0,2019,4,92
"Vale do Paraíba e Litoral Norte","Guaratinguetá","SP",35,"3518404",0,2019,5,92
"Vale do Paraíba e Litoral Norte","Guaratinguetá","SP",35,"3518404",0,2019,6,105
"Vale do Paraíba e Litoral Norte","Guaratinguetá","SP",35,"3518404",0,2019,7,119
"Vale do Paraíba e Litoral Norte","Guaratinguetá","SP",35,"3518404",0,2019,8,88
"Vale do Paraíba e Litoral Norte","Guaratinguetá","SP",35,"3518404",0,2019,9,97
"Vale do Paraíba e Litoral Norte","Guaratinguetá","SP",35,"3518404",0,2019,10,59
"Vale do Paraíba e Litoral Norte","Guaratinguetá","SP",35,"3518404",0,2019,11,60
"Vale do Paraíba e Litoral Norte","Guaratinguetá","SP",35,"3518404",0,2019,12,70
"Vale do Paraíba e Litoral Norte","Guaratinguetá","SP",35,"3518404",0,2020,1,87
"Vale do Paraíba e Litoral Norte","Guaratinguetá","SP",35,"3518404",0,2020,2,80
"Vale do Paraíba e Litoral Norte","Guaratinguetá","SP",35,"3518404",0,2020,3,86
"Vale do Paraíba e Litoral Norte","Guaratinguetá","SP",35,"3518404",0,2020,4,55
"Vale do Paraíba e Litoral Norte","Guaratinguetá","SP",35,"3518404",0,2020,5,70
"Vale do Paraíba e Litoral Norte","Igaratá","SP",35,"3520202",0,2019,1,4
"Vale do Paraíba e Litoral Norte","Igaratá","SP",35,"3520202",0,2019,2,3
"Vale do Paraíba e Litoral Norte","Igaratá","SP",35,"3520202",0,2019,3,6
"Vale do Paraíba e Litoral Norte","Igaratá","SP",35,"3520202",0,2019,4,5
"Vale do Paraíba e Litoral Norte","Igaratá","SP",35,"3520202",0,2019,5,4
"Vale do Paraíba e Litoral Norte","Igaratá","SP",35,"3520202",0,2019,6,4
"Vale do Paraíba e Litoral Norte","Igaratá","SP",35,"3520202",0,2019,7,9
"Vale do Paraíba e Litoral Norte","Igaratá","SP",35,"3520202",0,2019,8,5
"Vale do Paraíba e Litoral Norte","Igaratá","SP",35,"3520202",0,2019,9,5
"Vale do Paraíba e Litoral Norte","Igaratá","SP",35,"3520202",0,2019,10,3
"Vale do Paraíba e Litoral Norte","Igaratá","SP",35,"3520202",0,2019,11,5
"Vale do Paraíba e Litoral Norte","Igaratá","SP",35,"3520202",0,2019,12,8
"Vale do Paraíba e Litoral Norte","Igaratá","SP",35,"3520202",0,2020,1,2
"Vale do Paraíba e Litoral Norte","Igaratá","SP",35,"3520202",0,2020,2,2
"Vale do Paraíba e Litoral Norte","Igaratá","SP",35,"3520202",0,2020,3,2
"Vale do Paraíba e Litoral Norte","Igaratá","SP",35,"3520202",0,2020,4,5
"Vale do Paraíba e Litoral Norte","Igaratá","SP",35,"3520202",0,2020,5,6
"Vale do Paraíba e Litoral Norte","Ilhabela","SP",35,"3520400",0,2019,1,17
"Vale do Paraíba e Litoral Norte","Ilhabela","SP",35,"3520400",0,2019,2,13
"Vale do Paraíba e Litoral Norte","Ilhabela","SP",35,"3520400",0,2019,3,12
"Vale do Paraíba e Litoral Norte","Ilhabela","SP",35,"3520400",0,2019,4,12
"Vale do Paraíba e Litoral Norte","Ilhabela","SP",35,"3520400",0,2019,5,12
"Vale do Paraíba e Litoral Norte","Ilhabela","SP",35,"3520400",0,2019,6,13
"Vale do Paraíba e Litoral Norte","Ilhabela","SP",35,"3520400",0,2019,7,17
"Vale do Paraíba e Litoral Norte","Ilhabela","SP",35,"3520400",0,2019,8,14
"Vale do Paraíba e Litoral Norte","Ilhabela","SP",35,"3520400",0,2019,9,12
"Vale do Paraíba e Litoral Norte","Ilhabela","SP",35,"3520400",0,2019,10,18
"Vale do Paraíba e Litoral Norte","Ilhabela","SP",35,"3520400",0,2019,11,16
"Vale do Paraíba e Litoral Norte","Ilhabela","SP",35,"3520400",0,2019,12,20
"Vale do Paraíba e Litoral Norte","Ilhabela","SP",35,"3520400",0,2020,1,22
"Vale do Paraíba e Litoral Norte","Ilhabela","SP",35,"3520400",0,2020,2,11
"Vale do Paraíba e Litoral Norte","Ilhabela","SP",35,"3520400",0,2020,3,11
"Vale do Paraíba e Litoral Norte","Ilhabela","SP",35,"3520400",0,2020,4,6
"Vale do Paraíba e Litoral Norte","Ilhabela","SP",35,"3520400",0,2020,5,16
"Vale do Paraíba e Litoral Norte","Jacareí","SP",35,"3524402",0,2019,1,148
"Vale do Paraíba e Litoral Norte","Jacareí","SP",35,"3524402",0,2019,2,116
"Vale do Paraíba e Litoral Norte","Jacareí","SP",35,"3524402",0,2019,3,104
"Vale do Paraíba e Litoral Norte","Jacareí","SP",35,"3524402",0,2019,4,124
"Vale do Paraíba e Litoral Norte","Jacareí","SP",35,"3524402",0,2019,5,117
"Vale do Paraíba e Litoral Norte","Jacareí","SP",35,"3524402",0,2019,6,178
"Vale do Paraíba e Litoral Norte","Jacareí","SP",35,"3524402",0,2019,7,176
"Vale do Paraíba e Litoral Norte","Jacareí","SP",35,"3524402",0,2019,8,143
"Vale do Paraíba e Litoral Norte","Jacareí","SP",35,"3524402",0,2019,9,138
"Vale do Paraíba e Litoral Norte","Jacareí","SP",35,"3524402",0,2019,10,140
"Vale do Paraíba e Litoral Norte","Jacareí","SP",35,"3524402",0,2019,11,125
"Vale do Paraíba e Litoral Norte","Jacareí","SP",35,"3524402",0,2019,12,117
"Vale do Paraíba e Litoral Norte","Jacareí","SP",35,"3524402",0,2020,1,146
"Vale do Paraíba e Litoral Norte","Jacareí","SP",35,"3524402",0,2020,2,117
"Vale do Paraíba e Litoral Norte","Jacareí","SP",35,"3524402",0,2020,3,131
"Vale do Paraíba e Litoral Norte","Jacareí","SP",35,"3524402",0,2020,4,137
"Vale do Paraíba e Litoral Norte","Jacareí","SP",35,"3524402",0,2020,5,115
"Vale do Paraíba e Litoral Norte","Jambeiro","SP",35,"3524907",0,2019,1,1
"Vale do Paraíba e Litoral Norte","Jambeiro","SP",35,"3524907",0,2019,2,1
"Vale do Paraíba e Litoral Norte","Jambeiro","SP",35,"3524907",0,2019,3,1
"Vale do Paraíba e Litoral Norte","Jambeiro","SP",35,"3524907",0,2019,4,1
"Vale do Paraíba e Litoral Norte","Jambeiro","SP",35,"3524907",0,2019,5,8
"Vale do Paraíba e Litoral Norte","Jambeiro","SP",35,"3524907",0,2019,6,3
"Vale do Paraíba e Litoral Norte","Jambeiro","SP",35,"3524907",0,2019,7,3
"Vale do Paraíba e Litoral Norte","Jambeiro","SP",35,"3524907",0,2019,8,5
"Vale do Paraíba e Litoral Norte","Jambeiro","SP",35,"3524907",0,2019,9,2
"Vale do Paraíba e Litoral Norte","Jambeiro","SP",35,"3524907",0,2019,10,2
"Vale do Paraíba e Litoral Norte","Jambeiro","SP",35,"3524907",0,2019,11,3
"Vale do Paraíba e Litoral Norte","Jambeiro","SP",35,"3524907",0,2019,12,5
"Vale do Paraíba e Litoral Norte","Jambeiro","SP",35,"3524907",0,2020,1,5
"Vale do Paraíba e Litoral Norte","Jambeiro","SP",35,"3524907",0,2020,2,3
"Vale do Paraíba e Litoral Norte","Jambeiro","SP",35,"3524907",0,2020,3,2
"Vale do Paraíba e Litoral Norte","Jambeiro","SP",35,"3524907",0,2020,4,2
"Vale do Paraíba e Litoral Norte","Jambeiro","SP",35,"3524907",0,2020,5,2
